topology,mixing_strategy,num_nodes,seed,k_target,round,node_id,accuracy,degree
ER,metropolis_hastings,50,42,4,10,41,50.42,3
ER,metropolis_hastings,50,42,4,10,42,57.75,3
ER,metropolis_hastings,50,42,4,10,43,31.02,2
ER,metropolis_hastings,50,42,4,10,44,53.35,6
ER,metropolis_hastings,50,42,4,10,45,64.21,5
ER,metropolis_hastings,50,42,4,10,46,57.47,2
ER,metropolis_hastings,50,42,4,10,47,52.03,5
ER,metropolis_hastings,50,42,4,10,48,62.47,4
ER,metropolis_hastings,50,42,4,10,49,49.11,3
ER,metropolis_hastings,50,42,4,11,0,56.83,4
ER,metropolis_hastings,50,42,4,11,1,59.99,9
ER,metropolis_hastings,50,42,4,11,2,65.87,4
ER,metropolis_hastings,50,42,4,11,3,61.36,5
ER,metropolis_hastings,50,42,4,11,4,42.15,1
ER,metropolis_hastings,50,42,4,11,5,52.66,3
ER,metropolis_hastings,50,42,4,11,6,63.54,4
ER,metropolis_hastings,50,42,4,11,7,57.37,5
ER,metropolis_hastings,50,42,4,11,8,62.05,4
ER,metropolis_hastings,50,42,4,11,9,49.8,1
ER,metropolis_hastings,50,42,4,11,10,48.15,3
ER,metropolis_hastings,50,42,4,11,11,60.58,6
ER,metropolis_hastings,50,42,4,11,12,45.36,2
ER,metropolis_hastings,50,42,4,11,13,62.2,5
ER,metropolis_hastings,50,42,4,11,14,60.69,7
ER,metropolis_hastings,50,42,4,11,15,48.41,3
ER,metropolis_hastings,50,42,4,11,16,65.65,5
ER,metropolis_hastings,50,42,4,11,17,48.28,4
ER,metropolis_hastings,50,42,4,11,18,54.49,4
ER,metropolis_hastings,50,42,4,11,19,48.83,1
ER,metropolis_hastings,50,42,4,11,20,42.08,4
ER,metropolis_hastings,50,42,4,11,21,49.94,3
ER,metropolis_hastings,50,42,4,11,22,66.08,8
ER,metropolis_hastings,50,42,4,11,23,51.7,4
ER,metropolis_hastings,50,42,4,11,24,60.72,5
ER,metropolis_hastings,50,42,4,11,25,57.19,5
ER,metropolis_hastings,50,42,4,11,26,59.14,5
ER,metropolis_hastings,50,42,4,11,27,53.67,4
ER,metropolis_hastings,50,42,4,11,28,50.63,4
ER,metropolis_hastings,50,42,4,11,29,63.78,7
ER,metropolis_hastings,50,42,4,11,30,59.1,5
ER,metropolis_hastings,50,42,4,11,31,54.31,3
ER,metropolis_hastings,50,42,4,11,32,57.19,4
ER,metropolis_hastings,50,42,4,11,33,52.53,3
ER,metropolis_hastings,50,42,4,11,34,44.96,2
ER,metropolis_hastings,50,42,4,11,35,59.62,6
ER,metropolis_hastings,50,42,4,11,36,47.09,3
ER,metropolis_hastings,50,42,4,11,37,62.44,4
ER,metropolis_hastings,50,42,4,11,38,59.98,5
ER,metropolis_hastings,50,42,4,11,39,54.95,4
ER,metropolis_hastings,50,42,4,11,40,63.15,3
ER,metropolis_hastings,50,42,4,11,41,51.81,3
ER,metropolis_hastings,50,42,4,11,42,60.53,3
ER,metropolis_hastings,50,42,4,11,43,36.68,2
ER,metropolis_hastings,50,42,4,11,44,58.02,6
ER,metropolis_hastings,50,42,4,11,45,65.56,5
ER,metropolis_hastings,50,42,4,11,46,55.44,2
ER,metropolis_hastings,50,42,4,11,47,52.72,5
ER,metropolis_hastings,50,42,4,11,48,65.38,4
ER,metropolis_hastings,50,42,4,11,49,51.96,3
ER,metropolis_hastings,50,42,4,12,0,60.61,4
ER,metropolis_hastings,50,42,4,12,1,62.85,9
ER,metropolis_hastings,50,42,4,12,2,68.64,4
ER,metropolis_hastings,50,42,4,12,3,62.32,5
ER,metropolis_hastings,50,42,4,12,4,46.75,1
ER,metropolis_hastings,50,42,4,12,5,52.94,3
ER,metropolis_hastings,50,42,4,12,6,66.08,4
ER,metropolis_hastings,50,42,4,12,7,59.44,5
ER,metropolis_hastings,50,42,4,12,8,63.9,4
ER,metropolis_hastings,50,42,4,12,9,51.01,1
ER,metropolis_hastings,50,42,4,12,10,54.1,3
ER,metropolis_hastings,50,42,4,12,11,62.73,6
ER,metropolis_hastings,50,42,4,12,12,46.29,2
ER,metropolis_hastings,50,42,4,12,13,64.9,5
ER,metropolis_hastings,50,42,4,12,14,64.21,7
ER,metropolis_hastings,50,42,4,12,15,50.64,3
ER,metropolis_hastings,50,42,4,12,16,67.05,5
ER,metropolis_hastings,50,42,4,12,17,50.49,4
ER,metropolis_hastings,50,42,4,12,18,54.57,4
ER,metropolis_hastings,50,42,4,12,19,51.16,1
ER,metropolis_hastings,50,42,4,12,20,45.73,4
ER,metropolis_hastings,50,42,4,12,21,53.37,3
ER,metropolis_hastings,50,42,4,12,22,67.53,8
ER,metropolis_hastings,50,42,4,12,23,54.87,4
ER,metropolis_hastings,50,42,4,12,24,62.62,5
ER,metropolis_hastings,50,42,4,12,25,58.19,5
ER,metropolis_hastings,50,42,4,12,26,60.37,5
ER,metropolis_hastings,50,42,4,12,27,55.84,4
ER,metropolis_hastings,50,42,4,12,28,52.22,4
ER,metropolis_hastings,50,42,4,12,29,64.77,7
ER,metropolis_hastings,50,42,4,12,30,60.51,5
ER,metropolis_hastings,50,42,4,12,31,55.2,3
ER,metropolis_hastings,50,42,4,12,32,60.7,4
ER,metropolis_hastings,50,42,4,12,33,54.81,3
ER,metropolis_hastings,50,42,4,12,34,45.22,2
ER,metropolis_hastings,50,42,4,12,35,61.89,6
ER,metropolis_hastings,50,42,4,12,36,51.86,3
ER,metropolis_hastings,50,42,4,12,37,64.33,4
ER,metropolis_hastings,50,42,4,12,38,63.04,5
ER,metropolis_hastings,50,42,4,12,39,56.66,4
ER,metropolis_hastings,50,42,4,12,40,65.5,3
ER,metropolis_hastings,50,42,4,12,41,53.48,3
ER,metropolis_hastings,50,42,4,12,42,62.29,3
ER,metropolis_hastings,50,42,4,12,43,39.79,2
ER,metropolis_hastings,50,42,4,12,44,59.48,6
ER,metropolis_hastings,50,42,4,12,45,67.74,5
ER,metropolis_hastings,50,42,4,12,46,61.31,2
ER,metropolis_hastings,50,42,4,12,47,55.34,5
ER,metropolis_hastings,50,42,4,12,48,67.78,4
ER,metropolis_hastings,50,42,4,12,49,54.29,3
ER,metropolis_hastings,50,42,4,13,0,60.99,4
ER,metropolis_hastings,50,42,4,13,1,65.42,9
ER,metropolis_hastings,50,42,4,13,2,68.59,4
ER,metropolis_hastings,50,42,4,13,3,67.09,5
ER,metropolis_hastings,50,42,4,13,4,46.51,1
ER,metropolis_hastings,50,42,4,13,5,53.03,3
ER,metropolis_hastings,50,42,4,13,6,66.86,4
ER,metropolis_hastings,50,42,4,13,7,62.6,5
ER,metropolis_hastings,50,42,4,13,8,65.83,4
ER,metropolis_hastings,50,42,4,13,9,52.83,1
ER,metropolis_hastings,50,42,4,13,10,55.95,3
ER,metropolis_hastings,50,42,4,13,11,65.13,6
ER,metropolis_hastings,50,42,4,13,12,47.25,2
ER,metropolis_hastings,50,42,4,13,13,66.03,5
ER,metropolis_hastings,50,42,4,13,14,64.05,7
ER,metropolis_hastings,50,42,4,13,15,51.79,3
ER,metropolis_hastings,50,42,4,13,16,68.04,5
ER,metropolis_hastings,50,42,4,13,17,52.7,4
ER,metropolis_hastings,50,42,4,13,18,58.34,4
ER,metropolis_hastings,50,42,4,13,19,52.32,1
ER,metropolis_hastings,50,42,4,13,20,49.25,4
ER,metropolis_hastings,50,42,4,13,21,55.17,3
ER,metropolis_hastings,50,42,4,13,22,68.55,8
ER,metropolis_hastings,50,42,4,13,23,57.05,4
ER,metropolis_hastings,50,42,4,13,24,63.84,5
ER,metropolis_hastings,50,42,4,13,25,59.31,5
ER,metropolis_hastings,50,42,4,13,26,60.27,5
ER,metropolis_hastings,50,42,4,13,27,57.75,4
ER,metropolis_hastings,50,42,4,13,28,53.99,4
ER,metropolis_hastings,50,42,4,13,29,65.48,7
ER,metropolis_hastings,50,42,4,13,30,62.61,5
ER,metropolis_hastings,50,42,4,13,31,57.0,3
ER,metropolis_hastings,50,42,4,13,32,63.27,4
ER,metropolis_hastings,50,42,4,13,33,57.37,3
ER,metropolis_hastings,50,42,4,13,34,47.82,2
ER,metropolis_hastings,50,42,4,13,35,62.56,6
ER,metropolis_hastings,50,42,4,13,36,51.47,3
ER,metropolis_hastings,50,42,4,13,37,64.67,4
ER,metropolis_hastings,50,42,4,13,38,65.78,5
ER,metropolis_hastings,50,42,4,13,39,60.26,4
ER,metropolis_hastings,50,42,4,13,40,66.03,3
ER,metropolis_hastings,50,42,4,13,41,54.48,3
ER,metropolis_hastings,50,42,4,13,42,63.84,3
ER,metropolis_hastings,50,42,4,13,43,42.58,2
ER,metropolis_hastings,50,42,4,13,44,61.88,6
ER,metropolis_hastings,50,42,4,13,45,68.54,5
ER,metropolis_hastings,50,42,4,13,46,63.73,2
ER,metropolis_hastings,50,42,4,13,47,56.9,5
ER,metropolis_hastings,50,42,4,13,48,68.75,4
ER,metropolis_hastings,50,42,4,13,49,59.88,3
ER,metropolis_hastings,50,42,4,14,0,63.89,4
ER,metropolis_hastings,50,42,4,14,1,65.49,9
ER,metropolis_hastings,50,42,4,14,2,70.32,4
ER,metropolis_hastings,50,42,4,14,3,65.03,5
ER,metropolis_hastings,50,42,4,14,4,48.63,1
ER,metropolis_hastings,50,42,4,14,5,54.53,3
ER,metropolis_hastings,50,42,4,14,6,69.01,4
ER,metropolis_hastings,50,42,4,14,7,64.95,5
ER,metropolis_hastings,50,42,4,14,8,65.93,4
ER,metropolis_hastings,50,42,4,14,9,58.32,1
ER,metropolis_hastings,50,42,4,14,10,59.73,3
ER,metropolis_hastings,50,42,4,14,11,67.84,6
ER,metropolis_hastings,50,42,4,14,12,52.11,2
ER,metropolis_hastings,50,42,4,14,13,66.92,5
ER,metropolis_hastings,50,42,4,14,14,66.53,7
ER,metropolis_hastings,50,42,4,14,15,52.66,3
ER,metropolis_hastings,50,42,4,14,16,69.16,5
ER,metropolis_hastings,50,42,4,14,17,54.18,4
ER,metropolis_hastings,50,42,4,14,18,58.29,4
ER,metropolis_hastings,50,42,4,14,19,54.21,1
ER,metropolis_hastings,50,42,4,14,20,52.52,4
ER,metropolis_hastings,50,42,4,14,21,57.1,3
ER,metropolis_hastings,50,42,4,14,22,70.06,8
ER,metropolis_hastings,50,42,4,14,23,59.62,4
ER,metropolis_hastings,50,42,4,14,24,64.85,5
ER,metropolis_hastings,50,42,4,14,25,60.62,5
ER,metropolis_hastings,50,42,4,14,26,60.69,5
ER,metropolis_hastings,50,42,4,14,27,59.32,4
ER,metropolis_hastings,50,42,4,14,28,55.79,4
ER,metropolis_hastings,50,42,4,14,29,66.37,7
ER,metropolis_hastings,50,42,4,14,30,63.05,5
ER,metropolis_hastings,50,42,4,14,31,58.03,3
ER,metropolis_hastings,50,42,4,14,32,65.34,4
ER,metropolis_hastings,50,42,4,14,33,58.76,3
ER,metropolis_hastings,50,42,4,14,34,47.96,2
ER,metropolis_hastings,50,42,4,14,35,64.89,6
ER,metropolis_hastings,50,42,4,14,36,51.43,3
ER,metropolis_hastings,50,42,4,14,37,66.53,4
ER,metropolis_hastings,50,42,4,14,38,65.43,5
ER,metropolis_hastings,50,42,4,14,39,61.78,4
ER,metropolis_hastings,50,42,4,14,40,68.25,3
ER,metropolis_hastings,50,42,4,14,41,55.42,3
ER,metropolis_hastings,50,42,4,14,42,65.06,3
ER,metropolis_hastings,50,42,4,14,43,47.6,2
ER,metropolis_hastings,50,42,4,14,44,63.25,6
ER,metropolis_hastings,50,42,4,14,45,69.7,5
ER,metropolis_hastings,50,42,4,14,46,61.49,2
ER,metropolis_hastings,50,42,4,14,47,59.51,5
ER,metropolis_hastings,50,42,4,14,48,69.33,4
ER,metropolis_hastings,50,42,4,14,49,60.15,3
ER,metropolis_hastings,50,42,4,15,0,66.38,4
ER,metropolis_hastings,50,42,4,15,1,67.39,9
ER,metropolis_hastings,50,42,4,15,2,70.97,4
ER,metropolis_hastings,50,42,4,15,3,67.43,5
ER,metropolis_hastings,50,42,4,15,4,50.02,1
ER,metropolis_hastings,50,42,4,15,5,57.85,3
ER,metropolis_hastings,50,42,4,15,6,69.6,4
ER,metropolis_hastings,50,42,4,15,7,66.93,5
ER,metropolis_hastings,50,42,4,15,8,67.16,4
ER,metropolis_hastings,50,42,4,15,9,59.58,1
ER,metropolis_hastings,50,42,4,15,10,61.48,3
ER,metropolis_hastings,50,42,4,15,11,69.46,6
ER,metropolis_hastings,50,42,4,15,12,50.86,2
ER,metropolis_hastings,50,42,4,15,13,67.81,5
ER,metropolis_hastings,50,42,4,15,14,67.34,7
ER,metropolis_hastings,50,42,4,15,15,54.66,3
ER,metropolis_hastings,50,42,4,15,16,69.64,5
ER,metropolis_hastings,50,42,4,15,17,58.23,4
ER,metropolis_hastings,50,42,4,15,18,60.17,4
ER,metropolis_hastings,50,42,4,15,19,56.38,1
ER,metropolis_hastings,50,42,4,15,20,57.5,4
ER,metropolis_hastings,50,42,4,15,21,58.89,3
ER,metropolis_hastings,50,42,4,15,22,70.14,8
ER,metropolis_hastings,50,42,4,15,23,60.96,4
ER,metropolis_hastings,50,42,4,15,24,65.21,5
ER,metropolis_hastings,50,42,4,15,25,62.35,5
ER,metropolis_hastings,50,42,4,15,26,60.83,5
ER,metropolis_hastings,50,42,4,15,27,60.55,4
ER,metropolis_hastings,50,42,4,15,28,57.62,4
ER,metropolis_hastings,50,42,4,15,29,66.16,7
ER,metropolis_hastings,50,42,4,15,30,63.21,5
ER,metropolis_hastings,50,42,4,15,31,59.5,3
ER,metropolis_hastings,50,42,4,15,32,66.61,4
ER,metropolis_hastings,50,42,4,15,33,56.91,3
ER,metropolis_hastings,50,42,4,15,34,50.2,2
ER,metropolis_hastings,50,42,4,15,35,66.16,6
ER,metropolis_hastings,50,42,4,15,36,53.19,3
ER,metropolis_hastings,50,42,4,15,37,66.96,4
ER,metropolis_hastings,50,42,4,15,38,67.68,5
ER,metropolis_hastings,50,42,4,15,39,63.65,4
ER,metropolis_hastings,50,42,4,15,40,68.9,3
ER,metropolis_hastings,50,42,4,15,41,57.93,3
ER,metropolis_hastings,50,42,4,15,42,65.98,3
ER,metropolis_hastings,50,42,4,15,43,50.56,2
ER,metropolis_hastings,50,42,4,15,44,64.81,6
ER,metropolis_hastings,50,42,4,15,45,70.52,5
ER,metropolis_hastings,50,42,4,15,46,65.12,2
ER,metropolis_hastings,50,42,4,15,47,59.55,5
ER,metropolis_hastings,50,42,4,15,48,70.71,4
ER,metropolis_hastings,50,42,4,15,49,63.65,3
ER,metropolis_hastings,50,42,4,16,0,66.51,4
ER,metropolis_hastings,50,42,4,16,1,68.68,9
ER,metropolis_hastings,50,42,4,16,2,71.68,4
ER,metropolis_hastings,50,42,4,16,3,67.59,5
ER,metropolis_hastings,50,42,4,16,4,48.4,1
ER,metropolis_hastings,50,42,4,16,5,55.32,3
ER,metropolis_hastings,50,42,4,16,6,70.39,4
ER,metropolis_hastings,50,42,4,16,7,66.71,5
ER,metropolis_hastings,50,42,4,16,8,67.64,4
ER,metropolis_hastings,50,42,4,16,9,60.5,1
ER,metropolis_hastings,50,42,4,16,10,62.87,3
ER,metropolis_hastings,50,42,4,16,11,69.83,6
ER,metropolis_hastings,50,42,4,16,12,52.29,2
ER,metropolis_hastings,50,42,4,16,13,68.88,5
ER,metropolis_hastings,50,42,4,16,14,68.01,7
ER,metropolis_hastings,50,42,4,16,15,55.93,3
ER,metropolis_hastings,50,42,4,16,16,70.45,5
ER,metropolis_hastings,50,42,4,16,17,61.03,4
ER,metropolis_hastings,50,42,4,16,18,61.74,4
ER,metropolis_hastings,50,42,4,16,19,57.43,1
ER,metropolis_hastings,50,42,4,16,20,58.71,4
ER,metropolis_hastings,50,42,4,16,21,59.77,3
ER,metropolis_hastings,50,42,4,16,22,71.13,8
ER,metropolis_hastings,50,42,4,16,23,62.31,4
ER,metropolis_hastings,50,42,4,16,24,66.55,5
ER,metropolis_hastings,50,42,4,16,25,63.68,5
ER,metropolis_hastings,50,42,4,16,26,61.82,5
ER,metropolis_hastings,50,42,4,16,27,61.62,4
ER,metropolis_hastings,50,42,4,16,28,59.22,4
ER,metropolis_hastings,50,42,4,16,29,67.82,7
ER,metropolis_hastings,50,42,4,16,30,63.94,5
ER,metropolis_hastings,50,42,4,16,31,60.67,3
ER,metropolis_hastings,50,42,4,16,32,67.31,4
ER,metropolis_hastings,50,42,4,16,33,57.64,3
ER,metropolis_hastings,50,42,4,16,34,51.42,2
ER,metropolis_hastings,50,42,4,16,35,67.54,6
ER,metropolis_hastings,50,42,4,16,36,54.37,3
ER,metropolis_hastings,50,42,4,16,37,69.2,4
ER,metropolis_hastings,50,42,4,16,38,67.23,5
ER,metropolis_hastings,50,42,4,16,39,65.58,4
ER,metropolis_hastings,50,42,4,16,40,69.56,3
ER,metropolis_hastings,50,42,4,16,41,58.74,3
ER,metropolis_hastings,50,42,4,16,42,67.59,3
ER,metropolis_hastings,50,42,4,16,43,53.26,2
ER,metropolis_hastings,50,42,4,16,44,66.76,6
ER,metropolis_hastings,50,42,4,16,45,71.26,5
ER,metropolis_hastings,50,42,4,16,46,65.61,2
ER,metropolis_hastings,50,42,4,16,47,61.39,5
ER,metropolis_hastings,50,42,4,16,48,71.3,4
ER,metropolis_hastings,50,42,4,16,49,63.96,3
ER,metropolis_hastings,50,42,4,17,0,68.21,4
ER,metropolis_hastings,50,42,4,17,1,69.21,9
ER,metropolis_hastings,50,42,4,17,2,71.63,4
ER,metropolis_hastings,50,42,4,17,3,68.32,5
ER,metropolis_hastings,50,42,4,17,4,52.67,1
ER,metropolis_hastings,50,42,4,17,5,66.04,3
ER,metropolis_hastings,50,42,4,17,6,70.92,4
ER,metropolis_hastings,50,42,4,17,7,67.34,5
ER,metropolis_hastings,50,42,4,17,8,68.41,4
ER,metropolis_hastings,50,42,4,17,9,62.29,1
ER,metropolis_hastings,50,42,4,17,10,64.89,3
ER,metropolis_hastings,50,42,4,17,11,70.61,6
ER,metropolis_hastings,50,42,4,17,12,52.59,2
ER,metropolis_hastings,50,42,4,17,13,69.78,5
ER,metropolis_hastings,50,42,4,17,14,69.63,7
ER,metropolis_hastings,50,42,4,17,15,56.89,3
ER,metropolis_hastings,50,42,4,17,16,70.53,5
ER,metropolis_hastings,50,42,4,17,17,63.27,4
ER,metropolis_hastings,50,42,4,17,18,63.93,4
ER,metropolis_hastings,50,42,4,17,19,60.25,1
ER,metropolis_hastings,50,42,4,17,20,59.51,4
ER,metropolis_hastings,50,42,4,17,21,61.39,3
ER,metropolis_hastings,50,42,4,17,22,71.32,8
ER,metropolis_hastings,50,42,4,17,23,63.91,4
ER,metropolis_hastings,50,42,4,17,24,67.02,5
ER,metropolis_hastings,50,42,4,17,25,64.52,5
ER,metropolis_hastings,50,42,4,17,26,62.6,5
ER,metropolis_hastings,50,42,4,17,27,62.72,4
ER,metropolis_hastings,50,42,4,17,28,60.28,4
ER,metropolis_hastings,50,42,4,17,29,69.01,7
ER,metropolis_hastings,50,42,4,17,30,65.36,5
ER,metropolis_hastings,50,42,4,17,31,62.07,3
ER,metropolis_hastings,50,42,4,17,32,68.21,4
ER,metropolis_hastings,50,42,4,17,33,58.87,3
ER,metropolis_hastings,50,42,4,17,34,52.15,2
ER,metropolis_hastings,50,42,4,17,35,68.97,6
ER,metropolis_hastings,50,42,4,17,36,53.82,3
ER,metropolis_hastings,50,42,4,17,37,68.64,4
ER,metropolis_hastings,50,42,4,17,38,68.76,5
ER,metropolis_hastings,50,42,4,17,39,67.43,4
ER,metropolis_hastings,50,42,4,17,40,70.03,3
ER,metropolis_hastings,50,42,4,17,41,60.67,3
ER,metropolis_hastings,50,42,4,17,42,67.85,3
ER,metropolis_hastings,50,42,4,17,43,57.16,2
ER,metropolis_hastings,50,42,4,17,44,67.17,6
ER,metropolis_hastings,50,42,4,17,45,71.8,5
ER,metropolis_hastings,50,42,4,17,46,66.75,2
ER,metropolis_hastings,50,42,4,17,47,62.21,5
ER,metropolis_hastings,50,42,4,17,48,71.64,4
ER,metropolis_hastings,50,42,4,17,49,66.06,3
ER,metropolis_hastings,50,42,4,18,0,70.3,4
ER,metropolis_hastings,50,42,4,18,1,69.71,9
ER,metropolis_hastings,50,42,4,18,2,72.22,4
ER,metropolis_hastings,50,42,4,18,3,68.98,5
ER,metropolis_hastings,50,42,4,18,4,54.03,1
ER,metropolis_hastings,50,42,4,18,5,59.46,3
ER,metropolis_hastings,50,42,4,18,6,71.69,4
ER,metropolis_hastings,50,42,4,18,7,68.89,5
ER,metropolis_hastings,50,42,4,18,8,68.55,4
ER,metropolis_hastings,50,42,4,18,9,62.36,1
ER,metropolis_hastings,50,42,4,18,10,65.41,3
ER,metropolis_hastings,50,42,4,18,11,70.0,6
ER,metropolis_hastings,50,42,4,18,12,52.78,2
ER,metropolis_hastings,50,42,4,18,13,70.52,5
ER,metropolis_hastings,50,42,4,18,14,68.52,7
ER,metropolis_hastings,50,42,4,18,15,58.84,3
ER,metropolis_hastings,50,42,4,18,16,70.84,5
ER,metropolis_hastings,50,42,4,18,17,63.5,4
ER,metropolis_hastings,50,42,4,18,18,64.37,4
ER,metropolis_hastings,50,42,4,18,19,62.19,1
ER,metropolis_hastings,50,42,4,18,20,60.22,4
ER,metropolis_hastings,50,42,4,18,21,63.71,3
ER,metropolis_hastings,50,42,4,18,22,71.98,8
ER,metropolis_hastings,50,42,4,18,23,65.18,4
ER,metropolis_hastings,50,42,4,18,24,67.63,5
ER,metropolis_hastings,50,42,4,18,25,65.49,5
ER,metropolis_hastings,50,42,4,18,26,63.41,5
ER,metropolis_hastings,50,42,4,18,27,63.62,4
ER,metropolis_hastings,50,42,4,18,28,61.58,4
ER,metropolis_hastings,50,42,4,18,29,68.7,7
ER,metropolis_hastings,50,42,4,18,30,64.47,5
ER,metropolis_hastings,50,42,4,18,31,63.66,3
ER,metropolis_hastings,50,42,4,18,32,68.53,4
ER,metropolis_hastings,50,42,4,18,33,59.59,3
ER,metropolis_hastings,50,42,4,18,34,53.55,2
ER,metropolis_hastings,50,42,4,18,35,68.94,6
ER,metropolis_hastings,50,42,4,18,36,54.06,3
ER,metropolis_hastings,50,42,4,18,37,69.64,4
ER,metropolis_hastings,50,42,4,18,38,68.68,5
ER,metropolis_hastings,50,42,4,18,39,68.63,4
ER,metropolis_hastings,50,42,4,18,40,71.37,3
ER,metropolis_hastings,50,42,4,18,41,60.68,3
ER,metropolis_hastings,50,42,4,18,42,68.79,3
ER,metropolis_hastings,50,42,4,18,43,60.51,2
ER,metropolis_hastings,50,42,4,18,44,68.64,6
ER,metropolis_hastings,50,42,4,18,45,71.89,5
ER,metropolis_hastings,50,42,4,18,46,67.62,2
ER,metropolis_hastings,50,42,4,18,47,63.28,5
ER,metropolis_hastings,50,42,4,18,48,70.63,4
ER,metropolis_hastings,50,42,4,18,49,67.55,3
ER,metropolis_hastings,50,42,4,19,0,69.38,4
ER,metropolis_hastings,50,42,4,19,1,71.05,9
ER,metropolis_hastings,50,42,4,19,2,72.18,4
ER,metropolis_hastings,50,42,4,19,3,69.82,5
ER,metropolis_hastings,50,42,4,19,4,53.4,1
ER,metropolis_hastings,50,42,4,19,5,64.25,3
ER,metropolis_hastings,50,42,4,19,6,71.93,4
ER,metropolis_hastings,50,42,4,19,7,68.79,5
ER,metropolis_hastings,50,42,4,19,8,69.39,4
ER,metropolis_hastings,50,42,4,19,9,62.18,1
ER,metropolis_hastings,50,42,4,19,10,67.03,3
ER,metropolis_hastings,50,42,4,19,11,71.84,6
ER,metropolis_hastings,50,42,4,19,12,52.23,2
ER,metropolis_hastings,50,42,4,19,13,71.01,5
ER,metropolis_hastings,50,42,4,19,14,69.92,7
ER,metropolis_hastings,50,42,4,19,15,59.52,3
ER,metropolis_hastings,50,42,4,19,16,71.34,5
ER,metropolis_hastings,50,42,4,19,17,66.18,4
ER,metropolis_hastings,50,42,4,19,18,66.36,4
ER,metropolis_hastings,50,42,4,19,19,63.89,1
ER,metropolis_hastings,50,42,4,19,20,63.1,4
ER,metropolis_hastings,50,42,4,19,21,64.74,3
ER,metropolis_hastings,50,42,4,19,22,72.4,8
ER,metropolis_hastings,50,42,4,19,23,65.65,4
ER,metropolis_hastings,50,42,4,19,24,67.98,5
ER,metropolis_hastings,50,42,4,19,25,66.38,5
ER,metropolis_hastings,50,42,4,19,26,63.93,5
ER,metropolis_hastings,50,42,4,19,27,63.99,4
ER,metropolis_hastings,50,42,4,19,28,62.41,4
ER,metropolis_hastings,50,42,4,19,29,69.02,7
ER,metropolis_hastings,50,42,4,19,30,66.72,5
ER,metropolis_hastings,50,42,4,19,31,65.04,3
ER,metropolis_hastings,50,42,4,19,32,69.39,4
ER,metropolis_hastings,50,42,4,19,33,57.47,3
ER,metropolis_hastings,50,42,4,19,34,55.8,2
ER,metropolis_hastings,50,42,4,19,35,69.92,6
ER,metropolis_hastings,50,42,4,19,36,55.67,3
ER,metropolis_hastings,50,42,4,19,37,70.29,4
ER,metropolis_hastings,50,42,4,19,38,70.67,5
ER,metropolis_hastings,50,42,4,19,39,69.85,4
ER,metropolis_hastings,50,42,4,19,40,71.22,3
ER,metropolis_hastings,50,42,4,19,41,62.22,3
ER,metropolis_hastings,50,42,4,19,42,69.94,3
ER,metropolis_hastings,50,42,4,19,43,61.14,2
ER,metropolis_hastings,50,42,4,19,44,69.46,6
ER,metropolis_hastings,50,42,4,19,45,72.26,5
ER,metropolis_hastings,50,42,4,19,46,69.12,2
ER,metropolis_hastings,50,42,4,19,47,64.11,5
ER,metropolis_hastings,50,42,4,19,48,72.37,4
ER,metropolis_hastings,50,42,4,19,49,67.6,3
ER,metropolis_hastings,50,42,4,20,0,71.02,4
ER,metropolis_hastings,50,42,4,20,1,71.3,9
ER,metropolis_hastings,50,42,4,20,2,72.48,4
ER,metropolis_hastings,50,42,4,20,3,70.48,5
ER,metropolis_hastings,50,42,4,20,4,55.14,1
ER,metropolis_hastings,50,42,4,20,5,60.9,3
ER,metropolis_hastings,50,42,4,20,6,72.54,4
ER,metropolis_hastings,50,42,4,20,7,69.54,5
ER,metropolis_hastings,50,42,4,20,8,69.46,4
ER,metropolis_hastings,50,42,4,20,9,63.82,1
ER,metropolis_hastings,50,42,4,20,10,67.07,3
ER,metropolis_hastings,50,42,4,20,11,71.1,6
ER,metropolis_hastings,50,42,4,20,12,53.52,2
ER,metropolis_hastings,50,42,4,20,13,71.52,5
ER,metropolis_hastings,50,42,4,20,14,69.64,7
ER,metropolis_hastings,50,42,4,20,15,60.96,3
ER,metropolis_hastings,50,42,4,20,16,71.53,5
ER,metropolis_hastings,50,42,4,20,17,66.37,4
ER,metropolis_hastings,50,42,4,20,18,67.25,4
ER,metropolis_hastings,50,42,4,20,19,65.07,1
ER,metropolis_hastings,50,42,4,20,20,63.23,4
ER,metropolis_hastings,50,42,4,20,21,66.88,3
ER,metropolis_hastings,50,42,4,20,22,72.36,8
ER,metropolis_hastings,50,42,4,20,23,66.69,4
ER,metropolis_hastings,50,42,4,20,24,68.77,5
ER,metropolis_hastings,50,42,4,20,25,66.58,5
ER,metropolis_hastings,50,42,4,20,26,64.98,5
ER,metropolis_hastings,50,42,4,20,27,64.93,4
ER,metropolis_hastings,50,42,4,20,28,63.92,4
ER,metropolis_hastings,50,42,4,20,29,69.15,7
ER,metropolis_hastings,50,42,4,20,30,68.35,5
ER,metropolis_hastings,50,42,4,20,31,65.45,3
ER,metropolis_hastings,50,42,4,20,32,70.29,4
ER,metropolis_hastings,50,42,4,20,33,60.02,3
ER,metropolis_hastings,50,42,4,20,34,58.45,2
ER,metropolis_hastings,50,42,4,20,35,69.8,6
ER,metropolis_hastings,50,42,4,20,36,57.32,3
ER,metropolis_hastings,50,42,4,20,37,70.36,4
ER,metropolis_hastings,50,42,4,20,38,70.95,5
